InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536655,21755,LOVE BUILDING BLOCK WORD,12,09-13-2019,5.4,17675.0,Spain
537241,22960,JAM MAKING SET WITH JARS,16,2019-03-27 02:10:00,4.85,17641.0,eire
536774,84879,assorted colour bird ornament,14,03-21-2019,1.55,,EIRE
537119,84406B,  CREAM CUPID HEARTS COAT HANGER  ,4,24/06/2019 23:03,3.01,17259.0,Spain
536805,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-04-08 23:10:00,1.31,18000.0,australia
537577,21755,LOVE BUILDING BLOCK WORD,4,11/09/2019 22:21,5.59,12610.0,Belgium
536407,84879,ASSORTED COLOUR BIRD ORNAMENT,8,28/04/2019 05:24,1.86,18237.0,France
536841,71053,WHITE METAL LANTERN,3,12/02/2019 20:50,3.48,14148.0,Belgium
536946,84879,assorted colour bird ornament,16,2019-08-16 21:10:00,1.68,13127.0,EIRE
537350,21755,LOVE BUILDING BLOCK WORD,13,2019-09-15 17:41:00,5.36,17873.0,netherlands
536804,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,01-08-2019,4.4,14951.0,  Portugal  
536417,84879,ASSORTED COLOUR BIRD ORNAMENT,14,03-16-2019,1.66,15982.0,  Netherlands  
536649,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-01-17 09:06:00,2.74,12905.0,france
536954,22752,SET 7 BABUSHKA NESTING BOXES,14,2019-05-05 20:05:00,7.72,16097.0,australia
536353,22960,  JAM MAKING SET WITH JARS  ,15,19/02/2019 11:25,5.27,15086.0,Netherlands
537492,22960,  JAM MAKING SET WITH JARS  ,15,2019-02-09 15:05:00,4.46,16753.0,Belgium
536795,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2019-04-17 16:11:00,2.44,17672.0,  Belgium  
537597,22423,REGENCY CAKESTAND 3 TIER,6,2019-12-06 21:34:00,12.26,14210.0,France
536422,84406B,CREAM CUPID HEARTS COAT HANGER,9,2019-08-07 23:37:00,2.75,15991.0,France
536633,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,13/01/2019 12:18,2.8,14826.0,Netherlands
536352,22423,  REGENCY CAKESTAND 3 TIER  ,11,09-29-2019,12.13,16445.0,United Kingdom
537618,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-11-15 19:12:00,2.34,16793.0,Belgium
536523,22960,JAM MAKING SET WITH JARS,4,2019-03-11 17:59:00,5.1,14854.0,  United Kingdom  
537624,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,19/10/2019 10:48,1.35,14181.0,Portugal
536140,22423,REGENCY CAKESTAND 3 TIER,15,2019-02-28 17:59:00,13.57,16035.0,France
536253,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,06/03/2019 11:03,4.65,14215.0,Belgium
537459,22960,jam making set with jars,11,23/04/2019 08:59,4.46,17299.0,  Portugal  
536791,71053,WHITE METAL LANTERN,17,2019-09-01 01:58:00,3.45,13229.0,germany
536836,84879,assorted colour bird ornament,14,28/08/2019 23:59,1.56,15528.0,Australia
536881,84406B,CREAM CUPID HEARTS COAT HANGER,15,29/05/2019 12:13,2.7,16921.0,Spain
536113,22960,JAM MAKING SET WITH JARS,13,10-16-2019,4.83,13156.0,United Kingdom
537497,21755,LOVE BUILDING BLOCK WORD,5,2019-11-01 22:05:00,6.4,16078.0,Portugal
536838,84406B,cream cupid hearts coat hanger,11,03/02/2019 09:30,2.98,13962.0,  Australia  
536946,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2019-05-01 04:48:00,1.83,17017.0,  Germany  
536294,22960,JAM MAKING SET WITH JARS,5,24/10/2019 03:42,5.04,13717.0,EIRE
537453,22423,REGENCY CAKESTAND 3 TIER,2,08-27-2019,12.09,17567.0,Switzerland
537118,22752,,9,2019-01-12 23:21:00,7.41,13200.0,Spain
536855,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-09-19 16:42:00,1.18,13754.0,Portugal
536130,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,10,06-29-2019,1.25,15027.0,netherlands
C536993,71270,PINK CRYSTAL GUITAR PHONE CHARM,-16,11-02-2019,1.29,,Spain
537664,22423,REGENCY CAKESTAND 3 TIER,14,08/02/2019 21:37,12.04,17133.0,Portugal
537236,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,12,2019-12-30 12:39:00,2.46,13170.0,United Kingdom
537272,22752,SET 7 BABUSHKA NESTING BOXES,4,06-10-2019,6.91,14428.0,Germany
536032,22752,SET 7 BABUSHKA NESTING BOXES,12,18/07/2019 00:17,7.93,12914.0,Spain
536296,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-01-28 21:42:00,1.25,17623.0,Germany
537113,22960,JAM MAKING SET WITH JARS,4,21/01/2019 07:12,4.48,14769.0,australia
536346,22752,  SET 7 BABUSHKA NESTING BOXES  ,18,05/09/2019 10:49,6.99,13716.0,  France  
536911,71053,WHITE METAL LANTERN,13,2019-12-22 11:23:00,3.68,15514.0,Spain
537556,22423,REGENCY CAKESTAND 3 TIER,18,12-26-2019,13.18,12877.0,Netherlands
536478,22423,REGENCY CAKESTAND 3 TIER,12,2019-01-24 21:56:00,13.18,13344.0,EIRE
537052,21755,love building block word,19,2019-03-26 02:20:00,5.88,15754.0,Belgium
536354,22423,REGENCY CAKESTAND 3 TIER,4,04-11-2019,13.52,14012.0,Germany
536803,22423,REGENCY CAKESTAND 3 TIER,11,2019-08-20 14:39:00,13.54,17050.0,France
536918,22960,JAM MAKING SET WITH JARS,10,21/03/2019 03:16,4.85,17391.0,Belgium
536869,22960,JAM MAKING SET WITH JARS,6,04/10/2019 07:08,4.94,15477.0,Australia
536782,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,11-13-2019,2.56,14343.0,portugal
536223,22960,JAM MAKING SET WITH JARS,16,10/04/2019 03:41,5.3,12859.0,Netherlands
536237,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,15/07/2019 18:11,4.1,13971.0,  Australia  
537529,22960,JAM MAKING SET WITH JARS,3,2019-01-17 09:45:00,4.78,,  Switzerland  
537154,71053,WHITE METAL LANTERN,18,04-16-2019,3.27,13558.0,  Portugal  
536951,22960,jam making set with jars,15,2019-10-09 19:34:00,4.96,14603.0,Australia
536138,21730,glass star frosted t-light holder,18,2019-04-01 20:21:00,4.55,12776.0,France
536483,84879,ASSORTED COLOUR BIRD ORNAMENT,8,09-08-2019,1.73,16718.0,Netherlands
537478,84879,ASSORTED COLOUR BIRD ORNAMENT,9,08/07/2019 22:07,1.74,15633.0,Switzerland
537231,84406B,CREAM CUPID HEARTS COAT HANGER,15,13/04/2019 22:01,2.61,17442.0,  United Kingdom  
536554,22423,  REGENCY CAKESTAND 3 TIER  ,18,2019-09-28 15:51:00,12.27,15801.0,Australia
536801,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-05-23 22:47:00,2.67,17624.0,switzerland
536946,84879,assorted colour bird ornament,1,2019-01-16 11:06:00,1.57,,Germany
537008,21755,  LOVE BUILDING BLOCK WORD  ,3,11-21-2019,5.86,14755.0,Belgium
537338,21755,LOVE BUILDING BLOCK WORD,10,24/09/2019 14:17,5.58,15027.0,EIRE
537536,21730,glass star frosted t-light holder,11,2019-11-13 20:36:00,4.33,18117.0,Belgium
536839,22752,SET 7 BABUSHKA NESTING BOXES,6,07-12-2019,8.11,16444.0,Switzerland
536571,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,16/05/2019 02:02,4.59,12865.0,  EIRE  
537477,22960,JAM MAKING SET WITH JARS,19,2019-06-16 09:38:00,4.91,14672.0,united kingdom
536876,22960,JAM MAKING SET WITH JARS,2,03/04/2019 14:16,5.1,15039.0,Australia
536541,22960,JAM MAKING SET WITH JARS,18,2019-04-07 13:54:00,4.78,15513.0,Portugal
536190,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/03/2019 23:19,2.44,13325.0,Switzerland
537454,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,14,2019-12-01 15:51:00,1.72,15785.0,United Kingdom
536244,21755,love building block word,7,2019-11-30 05:52:00,5.46,16246.0,United Kingdom
537060,21730,glass star frosted t-light holder,9,27/04/2019 22:26,4.38,15796.0,  United Kingdom  
537112,21755,,14,2019-02-18 19:17:00,6.23,13415.0,Netherlands
537028,71053,WHITE METAL LANTERN,2,2019-09-19 17:25:00,3.4,,Belgium
536726,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,02-03-2019,3.87,18250.0,United Kingdom
537300,21730,glass star frosted t-light holder,6,10-24-2019,4.01,,United Kingdom
536641,22423,REGENCY CAKESTAND 3 TIER,4,2019-12-28 13:15:00,12.82,,belgium
536133,22423,regency cakestand 3 tier,18,20/04/2019 16:15,11.83,18282.0,portugal
537511,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,28/08/2019 11:32,4.67,14940.0,EIRE
537435,21755,LOVE BUILDING BLOCK WORD,15,28/05/2019 05:46,5.73,14939.0,France
536371,22960,JAM MAKING SET WITH JARS,3,2019-04-23 01:04:00,5.03,16532.0,  Portugal  
536132,22960,JAM MAKING SET WITH JARS,19,22/01/2019 20:01,4.85,12364.0,Belgium
537103,21755,  LOVE BUILDING BLOCK WORD  ,6,2019-03-01 23:07:00,6.45,12657.0,France
536868,22423,REGENCY CAKESTAND 3 TIER,4,2019-01-19 10:10:00,11.95,15771.0,france
536645,71270,PINK CRYSTAL GUITAR PHONE CHARM,10,08-04-2019,1.24,16250.0,Australia
536577,71053,  WHITE METAL LANTERN  ,6,09-13-2019,3.71,14807.0,Switzerland
536331,22423,REGENCY CAKESTAND 3 TIER,10,2019-07-31 01:49:00,11.98,16063.0,  France  
536562,22423,REGENCY CAKESTAND 3 TIER,2,2019-05-14 14:39:00,11.73,12865.0,Netherlands
536271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-04-10 13:34:00,2.45,13504.0,United Kingdom
536006,22423,REGENCY CAKESTAND 3 TIER,6,16/02/2019 13:22,13.16,15346.0,switzerland
536708,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-01-19 13:21:00,2.76,14501.0,United Kingdom
536486,84879,ASSORTED COLOUR BIRD ORNAMENT,7,15/08/2019 13:11,1.74,13719.0,United Kingdom
536297,84406B,CREAM CUPID HEARTS COAT HANGER,19,14/10/2019 20:39,2.92,12441.0,Spain
536216,21755,LOVE BUILDING BLOCK WORD,13,26/10/2019 07:05,5.5,16701.0,Australia
537429,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-10-23 20:58:00,2.54,16300.0,United Kingdom
536761,71053,WHITE METAL LANTERN,10,2019-10-01 07:34:00,3.47,17942.0,  Germany  
537346,22960,jam making set with jars,5,02/05/2019 21:47,5.33,16896.0,Australia
536345,22960,JAM MAKING SET WITH JARS,8,2019-10-18 00:48:00,4.98,12658.0,  EIRE  
537083,84879,ASSORTED COLOUR BIRD ORNAMENT,17,31/05/2019 20:09,1.64,16336.0,Netherlands
536073,22960,jam making set with jars,8,2019-05-08 14:36:00,4.77,15740.0,netherlands
536518,22752,set 7 babushka nesting boxes,9,2019-04-11 13:33:00,7.22,12623.0,germany
536093,84406B,  CREAM CUPID HEARTS COAT HANGER  ,13,2019-09-17 19:58:00,2.54,,Germany
537093,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,05-18-2019,1.36,17679.0,belgium
536044,21755,LOVE BUILDING BLOCK WORD,8,2019-05-02 00:15:00,6.12,16355.0,  France  
537391,21755,LOVE BUILDING BLOCK WORD,8,2019-12-08 02:25:00,5.45,17826.0,  Belgium  
537019,22960,JAM MAKING SET WITH JARS,4,04-25-2019,4.53,17109.0,australia
537554,21755,  LOVE BUILDING BLOCK WORD  ,16,09/03/2019 08:33,5.44,13746.0,Netherlands
536672,22752,  SET 7 BABUSHKA NESTING BOXES  ,18,14/01/2019 03:03,7.12,,Spain
537574,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-07-11 01:34:00,2.91,16295.0,Belgium
537174,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,25/04/2019 11:52,3.99,14112.0,Netherlands
537376,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-02-01 11:37:00,1.26,12889.0,Belgium
537636,84406B,cream cupid hearts coat hanger,6,22/01/2019 05:49,2.72,13264.0,Germany
536697,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-11-13 02:52:00,4.66,14168.0,Switzerland
536596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,11-28-2019,2.59,13194.0,Switzerland
536000,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-06-08 20:36:00,2.52,12856.0,Belgium
537589,84879,ASSORTED COLOUR BIRD ORNAMENT,17,22/12/2019 11:52,1.69,16561.0,Australia
537477,71053,  WHITE METAL LANTERN  ,6,04-27-2019,3.52,13828.0,Australia
537178,22752,  SET 7 BABUSHKA NESTING BOXES  ,12,2019-01-16 06:01:00,8.38,17401.0,Switzerland
536200,22960,JAM MAKING SET WITH JARS,12,2019-09-10 18:04:00,5.24,15125.0,Portugal
536233,22960,JAM MAKING SET WITH JARS,3,2019-08-22 07:53:00,4.7,15740.0,switzerland
536695,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,22/04/2019 15:02,1.25,16760.0,germany
537357,21755,LOVE BUILDING BLOCK WORD,14,23/10/2019 11:06,6.16,14147.0,Netherlands
537113,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,10/06/2019 10:03,3.9,14742.0,United Kingdom
536613,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-12-15 04:03:00,7.02,17308.0,Switzerland
537168,21755,LOVE BUILDING BLOCK WORD,14,03-21-2019,5.65,17648.0,eire
536409,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,15,2019-08-03 22:05:00,4.39,12951.0,Spain
536714,84879,ASSORTED COLOUR BIRD ORNAMENT,14,08/05/2019 15:04,1.79,16627.0,Australia
537179,84406B,CREAM CUPID HEARTS COAT HANGER,18,12-08-2019,2.5,17097.0,Switzerland
536284,22752,set 7 babushka nesting boxes,12,19/09/2019 01:22,8.09,12730.0,Portugal
536162,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-07-09 22:50:00,1.36,15371.0,united kingdom
536675,71053,WHITE METAL LANTERN,12,07-23-2019,3.46,16215.0,France
536867,22423,regency cakestand 3 tier,13,2019-10-03 12:09:00,12.16,16842.0,United Kingdom
536563,22423,REGENCY CAKESTAND 3 TIER,1,2019-08-05 21:50:00,12.98,18048.0,Belgium
536784,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,31/08/2019 08:12,4.37,16510.0,eire
C537035,22423,  REGENCY CAKESTAND 3 TIER  ,-6,12-20-2019,12.23,13023.0,United Kingdom
536911,22960,JAM MAKING SET WITH JARS,14,15/11/2019 09:20,4.96,17686.0,  Germany  
537049,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,15,14/11/2019 15:10,4.14,16808.0,Switzerland
536692,22960,JAM MAKING SET WITH JARS,8,29/10/2019 21:28,5.42,14127.0,  EIRE  
537189,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,06/09/2019 21:56,4.28,17950.0,Portugal
537289,71053,white metal lantern,7,2019-06-05 02:39:00,3.59,16198.0,EIRE
536663,21755,LOVE BUILDING BLOCK WORD,3,2019-04-13 16:35:00,5.66,,  Switzerland  
536137,71053,WHITE METAL LANTERN,2142,01-09-2019,3.14,15396.0,Spain
537150,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,12,02/06/2019 02:10,2.79,,Switzerland
537262,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,25/07/2019 00:50,4.63,13959.0,Australia
536907,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,27/01/2019 12:30,4.02,16851.0,portugal
537148,84406B,CREAM CUPID HEARTS COAT HANGER,16,10-06-2019,2.86,15776.0,France
536360,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,10/12/2019 02:26,4.61,16189.0,Australia
C536617,22423,REGENCY CAKESTAND 3 TIER,-12,23/10/2019 18:21,12.01,14102.0,switzerland
536512,71053,white metal lantern,7,11-04-2019,3.24,,United Kingdom
536806,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,12-08-2019,1.13,17717.0,France
536012,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,15/12/2019 07:57,1.19,15583.0,Netherlands
C537120,71053,WHITE METAL LANTERN,-8,01-17-2019,3.25,17914.0,Germany
536196,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2019-11-21 23:44:00,1.69,,Germany
537232,85123A,white hanging heart t-light holder,10,2019-01-16 18:20:00,2.58,13144.0,switzerland
537481,84406B,  CREAM CUPID HEARTS COAT HANGER  ,12,11/03/2019 01:37,2.64,15075.0,  EIRE  
536698,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-06-04 09:49:00,2.94,14654.0,Spain
536219,84879,assorted colour bird ornament,17,13/09/2019 12:30,1.73,13444.0,spain
537314,71053,WHITE METAL LANTERN,2,11/02/2019 13:56,3.72,13433.0,EIRE
536006,22423,regency cakestand 3 tier,13,02/06/2019 19:32,12.51,14254.0,germany
537457,22960,JAM MAKING SET WITH JARS,18,2019-04-04 13:03:00,4.48,14469.0,France
537394,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-06-01 09:21:00,2.75,15994.0,Australia
537460,22960,JAM MAKING SET WITH JARS,17,11-03-2019,4.85,17078.0,Portugal
537627,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-06-06 06:23:00,1.75,14360.0,portugal
536180,22960,JAM MAKING SET WITH JARS,9,21/12/2019 09:25,4.72,,Spain
536929,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2019-10-26 04:48:00,4.46,12426.0,United Kingdom
537060,71053,WHITE METAL LANTERN,2,2019-05-29 20:54:00,3.14,13171.0,Belgium
536667,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,15,2019-05-31 13:05:00,1.76,13643.0,Portugal
537096,22752,set 7 babushka nesting boxes,8,2019-06-24 21:17:00,7.56,,  United Kingdom  
536945,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,03/02/2019 01:17,1.37,15836.0,spain
536193,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,1,2019-01-10 09:40:00,1.54,16777.0,United Kingdom
537455,21755,  LOVE BUILDING BLOCK WORD  ,12,21/07/2019 03:26,6.0,15929.0,EIRE
537428,84879,assorted colour bird ornament,14,22/02/2019 19:56,1.84,12606.0,EIRE
537621,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-11-13 17:00:00,8.31,12826.0,EIRE
536159,84879,ASSORTED COLOUR BIRD ORNAMENT,13,03-13-2019,1.77,18047.0,Australia
536906,22960,JAM MAKING SET WITH JARS,16,2019-08-15 23:53:00,4.71,13747.0,  Netherlands  
537413,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-04-13 18:25:00,2.54,12435.0,Germany
536021,84406B,cream cupid hearts coat hanger,9,2019-04-09 05:40:00,2.61,,Switzerland
537541,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,07-27-2019,2.62,13945.0,netherlands
536879,84406B,CREAM CUPID HEARTS COAT HANGER,18,2019-02-28 18:27:00,2.49,15789.0,Australia
537071,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-11-06 18:51:00,2.52,13440.0,Netherlands
537509,22960,jam making set with jars,12,2019-07-11 17:23:00,5.28,14479.0,Australia
536373,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,30/04/2019 18:37,4.06,13404.0,Germany
536086,22752,SET 7 BABUSHKA NESTING BOXES,7,2019-06-19 10:33:00,7.51,13881.0,germany
536235,21755,LOVE BUILDING BLOCK WORD,6,08-11-2019,6.16,17565.0,Australia
537401,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-05-15 22:03:00,1.71,,Belgium
536146,71053,WHITE METAL LANTERN,3,2019-03-03 21:40:00,3.71,,Australia
537470,21755,LOVE BUILDING BLOCK WORD,4,12/06/2019 12:17,5.57,17878.0,EIRE
537075,84406B,cream cupid hearts coat hanger,6,2019-04-24 12:10:00,2.49,13560.0,France
537579,71053,WHITE METAL LANTERN,11,01-04-2019,3.58,,EIRE
536308,84406B,cream cupid hearts coat hanger,6,26/06/2019 00:35,2.5,12575.0,  Spain  
537600,21755,LOVE BUILDING BLOCK WORD,8,2019-03-05 00:04:00,6.29,14261.0,  Portugal  
536509,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,14/08/2019 02:02,2.6,15412.0,EIRE
537595,84406B,CREAM CUPID HEARTS COAT HANGER,14,04-22-2019,2.99,12693.0,Switzerland
536378,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,14/09/2019 03:23,2.74,12940.0,EIRE
536369,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-09-30 13:49:00,1.65,12379.0,  Netherlands  
536553,21755,LOVE BUILDING BLOCK WORD,12,06/01/2019 01:43,5.47,14126.0,united kingdom
536589,21730,glass star frosted t-light holder,9,2019-02-03 15:58:00,4.43,16994.0,France
537476,22960,JAM MAKING SET WITH JARS,14,2019-12-13 16:48:00,4.49,16096.0,EIRE
537092,71053,WHITE METAL LANTERN,7,02/06/2019 20:35,3.56,15207.0,EIRE
536195,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,21/11/2019 01:21,2.31,15578.0,Portugal
536256,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2019-02-05 20:51:00,2.66,12413.0,Australia
536724,71053,WHITE METAL LANTERN,1,08/02/2019 19:01,3.07,,Spain
536361,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-09-07 13:38:00,1.56,12844.0,France
536625,22423,REGENCY CAKESTAND 3 TIER,11,13/05/2019 23:08,13.35,16355.0,Portugal
536527,84406B,CREAM CUPID HEARTS COAT HANGER,10,2019-11-05 17:54:00,2.73,17500.0,EIRE
537150,22960,JAM MAKING SET WITH JARS,12,03-24-2019,4.48,15092.0,EIRE
536496,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,11,06-03-2019,1.55,14208.0,EIRE
536646,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,7,2019-10-01 06:06:00,1.84,16372.0,france
536212,22960,jam making set with jars,7,2019-07-20 13:02:00,4.75,13786.0,Spain
537442,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-01-04 16:57:00,8.3,17103.0,Germany
537361,84879,ASSORTED COLOUR BIRD ORNAMENT,3,18/02/2019 12:01,1.82,14369.0,Germany
536904,21755,LOVE BUILDING BLOCK WORD,16,2019-03-27 10:51:00,5.96,,  Spain  
536427,21755,  LOVE BUILDING BLOCK WORD  ,11,2019-08-24 10:32:00,5.4,13080.0,France
537430,71053,WHITE METAL LANTERN,14,2019-07-20 16:34:00,3.15,15309.0,Switzerland
536560,71053,WHITE METAL LANTERN,15,2019-08-31 19:20:00,3.44,15587.0,Netherlands
536560,84879,ASSORTED COLOUR BIRD ORNAMENT,8,05-24-2019,1.65,12765.0,  Germany  
536020,71053,WHITE METAL LANTERN,8,2019-02-11 15:38:00,3.34,,portugal
537223,22752,set 7 babushka nesting boxes,8,2019-11-02 05:24:00,8.29,17488.0,  Netherlands  
536959,84879,assorted colour bird ornament,17,2019-10-29 06:30:00,1.62,14162.0,Australia
536052,84406B,  CREAM CUPID HEARTS COAT HANGER  ,11,04-08-2019,2.92,14986.0,Portugal
536146,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,01-22-2019,2.71,18116.0,netherlands
537117,71053,WHITE METAL LANTERN,15,2019-08-22 05:38:00,3.24,,France
537427,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-10-13 07:55:00,3.0,18102.0,  Switzerland  
536968,22423,  REGENCY CAKESTAND 3 TIER  ,7,11-20-2019,11.85,15865.0,france
537282,85123A,white hanging heart t-light holder,17,2019-05-08 05:09:00,2.58,14172.0,Australia
537445,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-02-13 15:44:00,2.44,15203.0,Spain
537397,22423,REGENCY CAKESTAND 3 TIER,9,2019-09-10 23:57:00,11.85,15891.0,Australia
536593,84406B,  CREAM CUPID HEARTS COAT HANGER  ,6,11-17-2019,3.02,17107.0,Spain
537369,84406B,CREAM CUPID HEARTS COAT HANGER,3,18/04/2019 18:08,2.49,17478.0,  France  
537611,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-02-19 20:35:00,8.32,15710.0,  Switzerland  
536837,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-10-23 20:08:00,4.18,15004.0,germany
537652,22423,REGENCY CAKESTAND 3 TIER,6,2019-02-27 23:29:00,12.96,14293.0,Germany
537058,85123A,white hanging heart t-light holder,11,01/04/2019 16:44,2.66,14969.0,Belgium
536741,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,15/12/2019 07:39,1.2,17522.0,Germany
537573,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-03-27 09:17:00,2.61,17704.0,Netherlands
536004,84406B,CREAM CUPID HEARTS COAT HANGER,13,31/10/2019 04:47,2.55,17127.0,United Kingdom
537444,84879,ASSORTED COLOUR BIRD ORNAMENT,2,04-14-2019,1.56,14908.0,EIRE
C536561,71053,WHITE METAL LANTERN,-1,2019-03-21 19:01:00,3.46,14684.0,eire
536046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-11-03 20:14:00,2.42,17420.0,Belgium
537345,22423,REGENCY CAKESTAND 3 TIER,11,16/12/2019 04:47,12.41,16846.0,Australia
536651,21755,LOVE BUILDING BLOCK WORD,13,2019-12-07 07:37:00,6.04,14914.0,france
537072,21755,LOVE BUILDING BLOCK WORD,1,28/05/2019 08:42,6.28,14644.0,EIRE
C536659,21755,LOVE BUILDING BLOCK WORD,-17,26/10/2019 22:18,5.42,14201.0,Spain
537291,84406B,CREAM CUPID HEARTS COAT HANGER,18,27/02/2019 07:09,2.7,17985.0,belgium
537115,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,13,08-10-2019,4.19,18075.0,Portugal
536351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,03-11-2019,2.33,,Belgium
536816,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2036,06/03/2019 16:31,4.34,12683.0,Switzerland
537458,22960,jam making set with jars,7,05/04/2019 15:34,5.09,12369.0,france
537575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-09-22 01:12:00,2.71,17340.0,France
537366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-01-09 01:43:00,2.8,13779.0,France
536952,84406B,CREAM CUPID HEARTS COAT HANGER,2,08-08-2019,2.96,13378.0,United Kingdom
536393,22752,set 7 babushka nesting boxes,9,2019-09-30 06:24:00,7.72,18088.0,Belgium
536536,21755,  LOVE BUILDING BLOCK WORD  ,10,17/08/2019 20:06,6.44,,Portugal
536596,22423,  REGENCY CAKESTAND 3 TIER  ,12,03-05-2019,12.62,14874.0,  Switzerland  
536528,22752,SET 7 BABUSHKA NESTING BOXES,6,2019-12-19 22:54:00,7.86,14839.0,Switzerland
536036,71053,WHITE METAL LANTERN,3,17/07/2019 17:53,3.39,,belgium
537545,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,16,2019-10-18 03:00:00,2.62,17083.0,portugal
537497,84406B,CREAM CUPID HEARTS COAT HANGER,6,03-20-2019,2.5,13330.0,Belgium
537015,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-08-27 22:19:00,2.92,12385.0,Belgium
537499,71053,WHITE METAL LANTERN,13,04-14-2019,3.45,14528.0,EIRE
