InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsGuestCheckout,TotalPrice
536680,22960,JAM MAKING SET WITH JARS,8,2019-03-13 05:34:00,5.0,14168,France,False,False,40.0
537546,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,2019-12-08 07:25:00,1.31,13791,United Kingdom,False,False,10.48
536054,22960,JAM MAKING SET WITH JARS,13,2019-06-01 20:28:00,4.69,15460,EIRE,False,False,60.97
536469,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-06-28 01:09:00,1.3,13422,Netherlands,False,False,6.5
536627,84406B,CREAM CUPID HEARTS COAT HANGER,4,2019-07-28 18:43:00,2.6,16447,Switzerland,False,False,10.4
536458,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2019-01-12 04:02:00,4.13,15177,Spain,False,False,70.21
536346,22960,JAM MAKING SET WITH JARS,10,2019-07-12 20:38:00,4.73,14226,EIRE,False,False,47.3
537476,84406B,CREAM CUPID HEARTS COAT HANGER,19,2019-04-08 14:54:00,2.76,14546,Belgium,False,False,52.44
536204,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-05-07 15:46:00,1.72,16037,Switzerland,False,False,20.64
536451,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-06-16 00:00:00,4.64,,EIRE,False,True,4.64
536982,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-01-07 15:09:00,6.9,16119,EIRE,False,False,89.7
536987,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-10-29 00:00:00,7.62,,Netherlands,False,True,68.58
C536948,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-13,2019-06-19 11:00:00,3.99,14447,Netherlands,True,False,-51.87
536123,22423,REGENCY CAKESTAND 3 TIER,9,2019-02-06 11:40:00,14.01,15391,Spain,False,False,126.09
537473,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-10-07 15:12:00,7.78,13202,Netherlands,False,False,132.26
536139,71270,PINK CRYSTAL GUITAR PHONE CHARM,15,2019-02-14 00:00:00,1.16,13290,Australia,False,False,17.4
536094,71053,WHITE METAL LANTERN,2,2019-02-13 23:26:00,3.54,,EIRE,False,True,7.08
536581,22960,JAM MAKING SET WITH JARS,19,2019-07-28 00:00:00,5.41,14648,Switzerland,False,False,102.79
536290,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-03-21 16:14:00,1.31,14161,Switzerland,False,False,18.34
536985,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2019-11-18 11:16:00,2.44,16310,Germany,False,False,34.16
536118,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-12-19 21:34:00,4.29,,Australia,False,True,47.19
536882,71053,WHITE METAL LANTERN,9,2019-02-22 14:36:00,3.51,13117,Australia,False,False,31.59
536894,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2019-06-25 12:27:00,4.59,15738,United Kingdom,False,False,68.85
536104,22423,REGENCY CAKESTAND 3 TIER,15,2019-09-10 12:37:00,13.57,13196,Australia,False,False,203.55
536573,22423,REGENCY CAKESTAND 3 TIER,2,2019-06-25 09:32:00,13.14,12902,Portugal,False,False,26.28
536426,71053,WHITE METAL LANTERN,12,2019-12-13 01:17:00,3.57,14764,Netherlands,False,False,42.84
537004,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-12-18 00:00:00,2.97,15237,Netherlands,False,False,20.79
536549,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-09-04 06:05:00,1.69,,Belgium,False,True,28.73
537132,22423,REGENCY CAKESTAND 3 TIER,13,2019-10-18 00:00:00,12.8,15852,Belgium,False,False,166.4
537574,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2019-02-14 21:38:00,3.92,14580,Spain,False,False,62.72
536532,22960,JAM MAKING SET WITH JARS,4,2019-07-09 06:37:00,5.32,13197,Germany,False,False,21.28
536592,21755,LOVE BUILDING BLOCK WORD,13,2019-10-11 19:21:00,5.99,15887,Portugal,False,False,77.87
536489,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-01-08 00:00:00,1.17,18184,France,False,False,14.04
537281,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-03-27 00:00:00,1.61,12430,Portugal,False,False,9.66
536533,71053,WHITE METAL LANTERN,4,2019-08-21 23:05:00,3.54,13008,France,False,False,14.16
537559,22752,SET 7 BABUSHKA NESTING BOXES,10,2019-03-05 00:00:00,7.13,13855,Germany,False,False,71.3
536133,22960,JAM MAKING SET WITH JARS,4,2019-03-24 19:29:00,4.63,18163,France,False,False,18.52
537368,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-11-12 14:36:00,7.99,16282,Spain,False,False,151.81
536152,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-06-05 05:12:00,1.17,13201,United Kingdom,False,False,10.53
537380,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-08-17 00:00:00,1.54,15893,Switzerland,False,False,27.72
537404,71053,WHITE METAL LANTERN,2,2019-09-30 19:05:00,3.47,17100,EIRE,False,False,6.94
536638,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-10-19 18:31:00,7.57,15146,EIRE,False,False,22.71
536663,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-06-02 02:30:00,4.04,,Australia,False,True,28.28
537222,22423,REGENCY CAKESTAND 3 TIER,3,2019-02-06 11:02:00,12.03,16180,Germany,False,False,36.09
536125,21755,LOVE BUILDING BLOCK WORD,13,2019-09-15 08:54:00,6.5,15905,Spain,False,False,84.5
536823,22423,REGENCY CAKESTAND 3 TIER,5,2019-12-15 15:30:00,11.79,14904,EIRE,False,False,58.95
536294,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2019-08-18 16:55:00,2.38,,Switzerland,False,True,21.42
536927,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-05-09 18:44:00,1.37,,Australia,False,True,5.48
536230,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-07-04 00:00:00,2.78,12872,Belgium,False,False,5.56
536575,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2019-06-09 17:55:00,1.65,13751,Belgium,False,False,31.35
C536002,22752,SET 7 BABUSHKA NESTING BOXES,-7,2019-01-28 11:16:00,7.45,17073,Germany,True,False,-52.15
536736,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-12-09 04:10:00,1.31,15748,Belgium,False,False,17.03
536862,22960,JAM MAKING SET WITH JARS,7,2019-06-13 00:00:00,5.28,14572,Spain,False,False,36.96
536299,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-04-06 01:03:00,2.52,15171,Australia,False,False,40.32
536105,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-04-16 23:18:00,4.24,18028,EIRE,False,False,42.4
536736,71270,PINK CRYSTAL GUITAR PHONE CHARM,2,2019-11-06 09:21:00,1.27,,United Kingdom,False,True,2.54
537445,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-06-26 06:29:00,6.89,16158,Netherlands,False,False,20.67
537048,22423,REGENCY CAKESTAND 3 TIER,4,2019-02-04 14:29:00,11.93,14117,Switzerland,False,False,47.72
536899,21755,LOVE BUILDING BLOCK WORD,4,2019-04-10 22:33:00,5.72,14698,Portugal,False,False,22.88
536169,21755,LOVE BUILDING BLOCK WORD,7,2019-09-27 02:24:00,5.86,12923,Switzerland,False,False,41.02
537656,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2019-04-08 03:25:00,1.74,15571,Belgium,False,False,33.06
537586,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2019-07-19 17:16:00,1.62,,Spain,False,True,17.82
537659,22423,REGENCY CAKESTAND 3 TIER,19,2019-03-01 01:08:00,12.33,18192,Spain,False,False,234.27
536182,22423,REGENCY CAKESTAND 3 TIER,11,2019-03-24 19:38:00,11.91,14148,Netherlands,False,False,131.01
536976,22423,REGENCY CAKESTAND 3 TIER,2,2019-09-24 20:13:00,12.37,17406,Portugal,False,False,24.74
537152,71053,WHITE METAL LANTERN,2,2019-02-16 08:12:00,3.51,16305,Belgium,False,False,7.02
C537029,22960,JAM MAKING SET WITH JARS,-18,2019-09-23 20:58:00,4.69,17299,Netherlands,True,False,-84.42
537416,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2019-03-04 04:35:00,2.36,12833,Australia,False,False,28.32
536604,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2019-11-24 17:04:00,4.6,14438,United Kingdom,False,False,41.4
536873,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-02-18 03:05:00,1.74,,United Kingdom,False,True,8.7
537585,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-11-20 02:14:00,1.25,17297,Germany,False,False,20.0
C537452,84879,ASSORTED COLOUR BIRD ORNAMENT,-4,2019-12-30 06:44:00,1.63,17982,Portugal,True,False,-6.52
537461,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-10-29 00:00:00,1.58,16062,EIRE,False,False,28.44
536516,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-04-24 13:24:00,2.55,15270,Germany,False,False,25.5
537305,71053,WHITE METAL LANTERN,4,2019-04-12 16:38:00,3.59,15739,Australia,False,False,14.36
536041,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-02-16 22:06:00,1.82,17397,Netherlands,False,False,25.48
537090,21755,LOVE BUILDING BLOCK WORD,17,2019-07-21 08:25:00,6.34,15028,Belgium,False,False,107.78
536765,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2019-08-12 00:00:00,4.39,13041,France,False,False,65.85
537289,22960,JAM MAKING SET WITH JARS,13,2019-03-13 12:35:00,5.34,14688,Netherlands,False,False,69.42
537360,21755,LOVE BUILDING BLOCK WORD,16,2019-03-24 04:49:00,6.13,18049,Belgium,False,False,98.08
536897,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2019-07-27 05:58:00,2.45,15390,Spain,False,False,31.85
536533,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-01-08 13:21:00,7.12,15550,Portugal,False,False,113.92
536673,21755,LOVE BUILDING BLOCK WORD,1,2019-07-09 00:00:00,5.64,16119,Australia,False,False,5.64
537126,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2019-08-31 04:49:00,4.26,13108,Portugal,False,False,63.9
536723,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-10-25 18:37:00,2.64,16325,Belgium,False,False,39.6
537663,22423,REGENCY CAKESTAND 3 TIER,5,2019-09-28 16:02:00,13.12,15038,United Kingdom,False,False,65.6
536574,22423,REGENCY CAKESTAND 3 TIER,2,2019-03-23 03:42:00,12.01,12954,Germany,False,False,24.02
536385,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-05-14 00:00:00,7.29,13246,Spain,False,False,29.16
537531,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-12-06 22:16:00,7.58,15169,Australia,False,False,98.54
536772,22423,REGENCY CAKESTAND 3 TIER,18,2019-09-15 00:00:00,13.06,12457,United Kingdom,False,False,235.08
536902,21755,LOVE BUILDING BLOCK WORD,6,2019-08-14 16:34:00,6.13,14199,Netherlands,False,False,36.78
536590,71053,WHITE METAL LANTERN,4,2019-05-22 11:30:00,3.27,16581,Netherlands,False,False,13.08
536386,22960,JAM MAKING SET WITH JARS,7,2019-09-14 00:00:00,4.72,18049,United Kingdom,False,False,33.04
536211,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-01-13 22:59:00,1.13,17747,Netherlands,False,False,15.82
536472,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-12-13 06:10:00,2.65,15903,Portugal,False,False,10.6
536810,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2019-09-14 07:09:00,4.62,13439,EIRE,False,False,55.44
536813,22423,REGENCY CAKESTAND 3 TIER,9,2019-12-22 06:00:00,12.83,18053,Belgium,False,False,115.47
536169,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2019-02-22 00:00:00,1.72,16103,Netherlands,False,False,18.92
536717,22960,JAM MAKING SET WITH JARS,5,2019-04-02 03:42:00,4.62,13452,Switzerland,False,False,23.1
536081,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2019-07-12 12:45:00,2.5,16269,Germany,False,False,22.5
536389,22423,REGENCY CAKESTAND 3 TIER,1,2019-01-14 15:50:00,12.19,16374,Germany,False,False,12.19
536471,21755,LOVE BUILDING BLOCK WORD,8,2019-04-17 12:40:00,5.37,13092,Germany,False,False,42.96
537498,22960,JAM MAKING SET WITH JARS,13,2019-04-22 00:38:00,4.78,17433,France,False,False,62.14
537526,71053,WHITE METAL LANTERN,12,2019-09-14 00:00:00,3.19,14962,Belgium,False,False,38.28
537155,71053,WHITE METAL LANTERN,9,2019-02-22 10:42:00,3.61,17298,Spain,False,False,32.49
537662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-12-24 19:50:00,2.76,14076,Netherlands,False,False,19.32
536100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-05-21 19:53:00,2.58,14550,Switzerland,False,False,28.38
536974,71053,WHITE METAL LANTERN,4,2019-03-11 00:00:00,3.23,15450,Portugal,False,False,12.92
536820,22752,SET 7 BABUSHKA NESTING BOXES,12,2019-11-28 00:00:00,7.21,18262,Belgium,False,False,86.52
536567,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-09-23 12:02:00,2.35,14709,Germany,False,False,16.45
537591,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-07-01 14:54:00,2.51,12828,Belgium,False,False,2.51
536913,21755,LOVE BUILDING BLOCK WORD,11,2019-07-08 12:19:00,5.51,15711,Australia,False,False,60.61
536868,22423,REGENCY CAKESTAND 3 TIER,9,2019-12-12 00:25:00,11.69,14379,Switzerland,False,False,105.21
537199,22423,REGENCY CAKESTAND 3 TIER,7,2019-08-29 16:20:00,11.61,16360,Spain,False,False,81.27
537474,71053,WHITE METAL LANTERN,19,2019-10-10 11:44:00,3.43,15918,Australia,False,False,65.17
536287,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-01-14 16:36:00,2.93,17174,Netherlands,False,False,20.51
537169,22960,JAM MAKING SET WITH JARS,18,2019-03-03 00:00:00,4.76,14559,EIRE,False,False,85.68
536380,22960,JAM MAKING SET WITH JARS,19,2019-01-04 06:34:00,4.7,17551,Portugal,False,False,89.3
537244,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-06-11 07:10:00,1.23,13472,Germany,False,False,11.07
537415,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-05-18 00:00:00,1.31,17119,EIRE,False,False,14.41
537471,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-01-16 00:00:00,1.65,13621,United Kingdom,False,False,19.8
537191,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2019-06-02 10:13:00,4.57,12725,Portugal,False,False,54.84
536704,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-07-18 15:44:00,4.58,16522,Netherlands,False,False,87.02
537321,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-02-14 09:47:00,2.74,17494,Australia,False,False,21.92
537242,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-09-04 06:12:00,2.62,,Spain,False,True,20.96
537383,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-05-22 20:17:00,1.17,15171,Switzerland,False,False,8.19
536752,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-04-25 11:05:00,8.24,,France,False,True,65.92
537020,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-02-05 12:18:00,7.23,17319,Portugal,False,False,93.99
536132,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-06-07 08:16:00,1.84,,Netherlands,False,True,22.08
536309,22423,REGENCY CAKESTAND 3 TIER,19,2019-11-21 20:27:00,13.4,17679,Portugal,False,False,254.6
537634,22960,JAM MAKING SET WITH JARS,17,2019-03-24 05:51:00,4.86,18118,Switzerland,False,False,82.62
536093,71053,WHITE METAL LANTERN,9,2019-03-30 12:01:00,3.43,14099,Belgium,False,False,30.87
537272,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-12-24 00:00:00,2.64,17527,Portugal,False,False,5.28
537546,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-01-06 20:22:00,1.3,16604,Portugal,False,False,5.2
536245,22960,JAM MAKING SET WITH JARS,6,2019-02-15 07:47:00,4.87,15545,Switzerland,False,False,29.22
537404,21755,LOVE BUILDING BLOCK WORD,4,2019-01-16 00:00:00,5.84,16020,Netherlands,False,False,23.36
536526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2019-02-20 16:36:00,2.37,12405,Netherlands,False,False,45.03
536113,22423,REGENCY CAKESTAND 3 TIER,10,2019-06-08 16:33:00,12.66,,Germany,False,True,126.6
536932,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-01-04 09:47:00,1.21,15814,Germany,False,False,6.05
536153,22423,REGENCY CAKESTAND 3 TIER,4,2019-03-13 07:49:00,13.07,14694,Belgium,False,False,52.28
536299,21755,LOVE BUILDING BLOCK WORD,15,2019-06-12 00:00:00,5.7,12706,EIRE,False,False,85.5
536583,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-11-21 20:43:00,1.65,15424,Switzerland,False,False,23.1
536889,71053,WHITE METAL LANTERN,4,2019-10-18 00:00:00,3.12,16364,Switzerland,False,False,12.48
536059,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-04-08 18:54:00,2.97,15139,Germany,False,False,47.52
537197,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-03-20 04:03:00,1.56,15513,Spain,False,False,28.08
536694,22960,JAM MAKING SET WITH JARS,16,2019-04-20 04:36:00,4.93,12874,Belgium,False,False,78.88
537160,22960,JAM MAKING SET WITH JARS,15,2019-06-12 10:18:00,4.96,16330,Australia,False,False,74.4
536355,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-07-05 23:57:00,1.31,15148,Spain,False,False,20.96
536267,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-08-17 08:26:00,2.53,13381,Switzerland,False,False,7.59
536273,71053,WHITE METAL LANTERN,10,2019-02-21 07:46:00,3.41,18014,Germany,False,False,34.1
536839,84406B,CREAM CUPID HEARTS COAT HANGER,11,2019-01-04 17:14:00,2.57,16002,Switzerland,False,False,28.27
536758,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-05-05 04:50:00,1.31,15490,Spain,False,False,18.34
536068,22423,REGENCY CAKESTAND 3 TIER,16,2019-01-19 14:17:00,11.52,13274,France,False,False,184.32
536350,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-03-26 00:00:00,2.68,16389,United Kingdom,False,False,40.2
536150,22960,JAM MAKING SET WITH JARS,13,2019-08-11 00:00:00,5.13,16809,Spain,False,False,66.69
536447,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-03-28 10:16:00,8.34,14656,Switzerland,False,False,141.78
536733,71053,WHITE METAL LANTERN,4,2019-09-27 03:04:00,3.24,18122,France,False,False,12.96
536313,22752,SET 7 BABUSHKA NESTING BOXES,5,2019-01-05 22:16:00,7.31,13751,Germany,False,False,36.55
536023,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2019-09-26 00:00:00,1.69,,Portugal,False,True,11.83
537527,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-10-21 00:00:00,4.38,13854,Netherlands,False,False,30.66
536628,22960,JAM MAKING SET WITH JARS,10,2019-02-09 03:06:00,5.27,13541,France,False,False,52.7
537397,21755,LOVE BUILDING BLOCK WORD,18,2019-02-02 03:02:00,6.54,16875,Belgium,False,False,117.72
536938,21755,LOVE BUILDING BLOCK WORD,2,2019-11-09 13:28:00,5.52,16174,Belgium,False,False,11.04
536423,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-07-09 18:48:00,1.66,18208,Spain,False,False,29.88
536441,21755,LOVE BUILDING BLOCK WORD,11,2019-10-02 00:00:00,6.08,15485,EIRE,False,False,66.88
537114,22960,JAM MAKING SET WITH JARS,1,2019-05-15 22:27:00,5.13,16211,Australia,False,False,5.13
536190,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-06-30 21:18:00,3.9,,Switzerland,False,True,15.6
536039,71053,WHITE METAL LANTERN,3,2019-12-12 06:40:00,3.14,12900,EIRE,False,False,9.42
537181,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-12-20 05:27:00,1.71,14123,Spain,False,False,20.52
537201,71053,WHITE METAL LANTERN,18,2019-09-11 09:43:00,3.44,13831,Australia,False,False,61.92
537307,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2019-09-04 00:00:00,1.85,17613,Germany,False,False,9.25
536816,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2019-12-11 01:23:00,1.62,13406,Spain,False,False,1.62
536286,22423,REGENCY CAKESTAND 3 TIER,19,2019-09-30 01:49:00,12.11,13243,Netherlands,False,False,230.09
536673,21755,LOVE BUILDING BLOCK WORD,3,2019-11-22 22:32:00,6.33,,Germany,False,True,18.99
536671,22423,REGENCY CAKESTAND 3 TIER,18,2019-10-08 22:27:00,16.24,12409,Netherlands,False,False,292.32
536098,71053,WHITE METAL LANTERN,4,2019-01-23 09:33:00,3.61,16499,Australia,False,False,14.44
537551,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,2019-03-04 00:00:00,1.35,16970,EIRE,False,False,10.8
536092,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-08-09 02:46:00,2.9,13031,EIRE,False,False,8.7
536452,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2019-05-15 17:33:00,1.67,13927,United Kingdom,False,False,21.71
536836,22423,REGENCY CAKESTAND 3 TIER,1,2019-05-04 14:58:00,12.75,14488,Belgium,False,False,12.75
537283,84406B,CREAM CUPID HEARTS COAT HANGER,11,2019-07-27 00:00:00,2.97,16579,Germany,False,False,32.67
536333,22960,JAM MAKING SET WITH JARS,14,2019-12-11 20:26:00,4.81,14799,France,False,False,67.34
536738,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-12-20 20:28:00,1.22,14730,Netherlands,False,False,6.1
536619,22423,REGENCY CAKESTAND 3 TIER,2,2019-02-05 00:00:00,12.39,14853,Australia,False,False,24.78
537345,22960,JAM MAKING SET WITH JARS,5,2019-09-12 05:30:00,4.56,15455,Germany,False,False,22.8
536805,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2019-07-19 06:41:00,4.57,13693,Australia,False,False,82.26
536404,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-01-13 04:50:00,8.07,14546,Switzerland,False,False,24.21
537620,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-12-25 06:19:00,7.74,12838,France,False,False,23.22
536064,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-06-30 00:06:00,2.94,14013,Portugal,False,False,35.28
536992,22423,REGENCY CAKESTAND 3 TIER,6,2019-03-22 14:49:00,13.3,17666,Portugal,False,False,79.8
536618,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-09-16 00:00:00,8.23,13589,United Kingdom,False,False,32.92
536165,22423,REGENCY CAKESTAND 3 TIER,17,2019-03-14 20:26:00,12.44,17011,France,False,False,211.48
536624,22423,REGENCY CAKESTAND 3 TIER,7,2019-07-18 15:52:00,12.76,15137,United Kingdom,False,False,89.32
537168,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-04-12 12:31:00,4.14,17787,Switzerland,False,False,45.54
537339,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-04-19 02:26:00,2.47,16289,United Kingdom,False,False,4.94
536747,21755,LOVE BUILDING BLOCK WORD,18,2019-06-23 20:46:00,5.99,17433,EIRE,False,False,107.82
536595,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-03-18 13:24:00,4.34,12826,Switzerland,False,False,60.76
536580,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-10-12 00:00:00,2.57,14942,EIRE,False,False,17.99
C536389,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3894,2019-09-14 00:00:00,2.36,17032,Portugal,True,False,9189.84
536418,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-07-15 21:05:00,1.33,15125,Belgium,False,False,23.94
537443,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-12-26 09:14:00,4.01,16895,Australia,False,False,56.14
536918,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-07-10 00:29:00,1.3,18049,Portugal,False,False,6.5
536436,84406B,CREAM CUPID HEARTS COAT HANGER,8,2019-10-05 17:05:00,2.7,15875,Belgium,False,False,21.6
536739,22423,REGENCY CAKESTAND 3 TIER,17,2019-08-09 00:00:00,13.24,14384,Spain,False,False,225.08
536917,21755,LOVE BUILDING BLOCK WORD,7,2019-08-12 13:34:00,6.41,15751,Portugal,False,False,44.87
537604,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-06-07 10:18:00,1.56,12583,France,False,False,21.84
536861,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,2019-01-14 07:26:00,1.36,,Switzerland,False,True,16.32
536045,22423,REGENCY CAKESTAND 3 TIER,19,2019-03-15 20:08:00,12.89,17108,Australia,False,False,244.91
536325,71270,PINK CRYSTAL GUITAR PHONE CHARM,11,2019-02-27 12:16:00,1.33,12523,Spain,False,False,14.63
536921,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-02-13 05:31:00,2.59,15648,France,False,False,20.72
536781,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2019-07-17 13:46:00,2.79,17457,France,False,False,39.06
536862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-06-20 13:04:00,2.72,12522,Netherlands,False,False,21.76
536728,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-09-01 04:05:00,7.89,,Switzerland,False,True,7.89
536604,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2019-08-13 12:50:00,1.72,15386,Netherlands,False,False,25.8
537264,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-04-15 09:37:00,7.91,16764,Belgium,False,False,23.73
